pair,function,method,step,lmax,step_label,n_src,n_tgt,h_src,h_tgt,area_rel_l2,rel_l2,linf,source_integral,target_pred_integral,target_truth_integral,conservation_abs_error_vs_source,target_integral_abs_error_vs_truth,h_max,h_min
CS-r128_to_RLL-r360-720,z,irno,3,24,corrected_lmax24,98304,259200,0.011306269602471148,0.006962856318418347,0.0007906788129120018,0.0006154928248038661,0.0018112121458714325,-5.551115123125783e-17,4.031430300699412e-09,0.0,4.0314303562105636e-09,4.031430300699412e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth1,tempest,-1,-1,tempest,98304,259200,0.011306269602471148,0.006962856318418347,0.00046290360585238315,0.0006249589536600445,0.00404899654496349,12.566370614355206,12.566370614355204,12.566370614355208,1.7763568394002505e-15,3.552713678800501e-15,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth1,irno,0,0,base,98304,259200,0.011306269602471148,0.006962856318418347,0.0002523678171311844,0.0002858278195932224,0.0018240268050900843,12.566370614355206,12.566370584536827,12.566370614355208,2.981837887716665e-08,2.981838065352349e-08,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth1,irno,1,8,corrected_lmax8,98304,259200,0.011306269602471148,0.006962856318418347,0.00022855171813981353,0.00027300912999094444,0.001784217998215265,12.566370614355206,12.566370582870029,12.566370614355208,3.148517713214005e-08,3.148517890849689e-08,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth1,irno,2,16,corrected_lmax16,98304,259200,0.011306269602471148,0.006962856318418347,0.00023412947365097575,0.0002915305696000578,0.0018849957657031124,12.566370614355206,12.566370579011163,12.566370614355208,3.534404235949751e-08,3.5344044135854347e-08,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth1,irno,3,24,corrected_lmax24,98304,259200,0.011306269602471148,0.006962856318418347,0.0002597369506526582,0.000332322177157348,0.0021730022850147135,12.566370614355206,12.566370578627527,12.566370614355208,3.57276785933891e-08,3.572768036974594e-08,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth2,tempest,-1,-1,tempest,98304,259200,0.011306269602471148,0.006962856318418347,0.0005211175044289944,0.000669511950085871,0.0035061905132349747,13.231172030152997,13.231172030152997,13.231171633251392,0.0,3.969016049154561e-07,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth2,irno,0,0,base,98304,259200,0.011306269602471148,0.006962856318418347,0.00030987504846465035,0.00032963964308849213,0.0017845080635729982,13.231172030152997,13.231172000325138,13.231171633251392,2.982785929361853e-08,3.670737456218376e-07,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth2,irno,1,8,corrected_lmax8,98304,259200,0.011306269602471148,0.006962856318418347,0.0002936258480706872,0.0003220145077348285,0.001724323079078216,13.231172030152997,13.231171998523706,13.231171633251392,3.1629291186163755e-08,3.6527231372929236e-07,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth2,irno,2,16,corrected_lmax16,98304,259200,0.011306269602471148,0.006962856318418347,0.0003055722061609811,0.000347377017845185,0.001837040836853543,13.231172030152997,13.231171993756478,13.231171633251392,3.639651957598744e-08,3.605050853394687e-07,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth2,irno,3,24,corrected_lmax24,98304,259200,0.011306269602471148,0.006962856318418347,0.000333507365195486,0.00039424777480203364,0.0021879738862138343,13.231172030152997,13.23117199301613,13.231171633251392,3.713686780315584e-08,3.597647371123003e-07,0.011306269602471148,0.006962856318418347
