pair,function,method,step,lmax,step_label,n_src,n_tgt,h_src,h_tgt,area_rel_l2,rel_l2,linf,source_integral,target_pred_integral,target_truth_integral,conservation_abs_error_vs_source,target_integral_abs_error_vs_truth,h_max,h_min
ICOD-r32_to_CS-r32,smooth1,tempest,-1,-1,tempest,10242,6144,0.03502777458838404,0.04522507840989173,0.00035760564936563065,0.0003526748780915474,0.003083464872684183,12.566370878836032,12.566370878836032,12.566370614359172,0.0,2.644768599679992e-07,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,smooth1,irno,0,0,base,10242,6144,0.03502777458838404,0.04522507840989173,0.00035493820089111446,0.00035073918402343324,0.003136930610437072,12.566370878836032,12.566370877608854,12.566370614359172,1.227178358931269e-09,2.632496816090679e-07,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,smooth1,irno,1,8,corrected_lmax8,10242,6144,0.03502777458838404,0.04522507840989173,0.00034656225506140984,0.00034245863711489764,0.0030873374105909734,12.566370878836032,12.566370887005792,12.566370614359172,8.169759979637092e-09,2.726466199476363e-07,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,smooth1,irno,2,16,corrected_lmax16,10242,6144,0.03502777458838404,0.04522507840989173,0.00034917770189351054,0.00034522486916066335,0.003068806822495218,12.566370878836032,12.56637088551415,12.566370614359172,6.678117614455914e-09,2.711549775824551e-07,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,smooth1,irno,3,24,corrected_lmax24,10242,6144,0.03502777458838404,0.04522507840989173,0.0003596428833200465,0.0003558664383365035,0.003086546075251606,12.566370878836032,12.566370892063544,12.566370614359172,1.3227511530544689e-08,2.777043714985439e-07,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,smooth2,tempest,-1,-1,tempest,10242,6144,0.03502777458838404,0.04522507840989173,0.00041988378979649325,0.00042114090662739146,0.0028460843203386155,13.231172677916465,13.231172677916465,13.231171822700507,0.0,8.552159584951369e-07,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,smooth2,irno,0,0,base,10242,6144,0.03502777458838404,0.04522507840989173,0.000389397840114139,0.000390448690849183,0.00226350547325338,13.231172677916465,13.231172672223323,13.231171822700507,5.69314195786319e-09,8.495228165372737e-07,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,smooth2,irno,1,8,corrected_lmax8,10242,6144,0.03502777458838404,0.04522507840989173,0.00038193042332790246,0.00038314698055524145,0.0023181615877680972,13.231172677916465,13.231172682188575,13.231171822700507,4.272109777048172e-09,8.59488068272185e-07,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,smooth2,irno,2,16,corrected_lmax16,10242,6144,0.03502777458838404,0.04522507840989173,0.00038967969944146507,0.0003912081755413652,0.00234258299914325,13.231172677916465,13.231172686333288,13.231171822700507,8.416822794288237e-09,8.636327812894251e-07,0.04522507840989173,0.03502777458838404
ICOD-r32_to_CS-r32,smooth2,irno,3,24,corrected_lmax24,10242,6144,0.03502777458838404,0.04522507840989173,0.0004075461977351195,0.0004094811961638236,0.0023315012841411686,13.231172677916465,13.23117268345323,13.231171822700507,5.5367657125771075e-09,8.60752724207714e-07,0.04522507840989173,0.03502777458838404
ICOD-r64_to_CS-r64,x,tempest,-1,-1,tempest,40962,24576,0.01751516994000965,0.02261253920494578,0.0005998476381549536,0.0005988765803279006,0.0013148262693486318,-5.551115123125783e-16,-6.661338147750939e-16,-4.996003610813204e-16,1.1102230246251565e-16,1.6653345369377348e-16,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,x,irno,0,0,base,40962,24576,0.01751516994000965,0.02261253920494578,0.0005083704883578632,0.0005090237717513673,0.0014980712698414722,-5.551115123125783e-16,-1.6933470736724132e-09,-4.996003610813204e-16,1.693346518560901e-09,1.6933465740720521e-09,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,x,irno,1,8,corrected_lmax8,40962,24576,0.01751516994000965,0.02261253920494578,0.0005222560376031143,0.0005227256657821236,0.0017229723680753928,-5.551115123125783e-16,-3.8352419573506324e-09,-4.996003610813204e-16,3.83524140223912e-09,3.835241457750271e-09,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,x,irno,2,16,corrected_lmax16,40962,24576,0.01751516994000965,0.02261253920494578,0.0005599483206629576,0.0005594014043339119,0.001958245137377357,-5.551115123125783e-16,-1.3976995116848911e-09,-4.996003610813204e-16,1.3976989565733788e-09,1.39769901208453e-09,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,x,irno,3,24,corrected_lmax24,40962,24576,0.01751516994000965,0.02261253920494578,0.0006165911731128755,0.0006147012943186015,0.002199166025282584,-5.551115123125783e-16,-2.3528830550567648e-09,-4.996003610813204e-16,2.3528824999452524e-09,2.3528825554564037e-09,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,y,tempest,-1,-1,tempest,40962,24576,0.01751516994000965,0.02261253920494578,0.000596126812301446,0.0005971650516379526,0.0011872710114101404,-5.551115123125783e-17,0.0,-2.220446049250313e-16,5.551115123125783e-17,2.220446049250313e-16,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,y,irno,0,0,base,40962,24576,0.01751516994000965,0.02261253920494578,0.0005080257542134225,0.0005123029893894512,0.0019059476075306003,-5.551115123125783e-17,5.071340014595194e-09,-2.220446049250313e-16,5.071340070106345e-09,5.071340236639799e-09,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,y,irno,1,8,corrected_lmax8,40962,24576,0.01751516994000965,0.02261253920494578,0.0005145721453461608,0.0005191093594627767,0.001861775873474858,-5.551115123125783e-17,-6.266811514166193e-09,-2.220446049250313e-16,6.266811458655042e-09,6.266811292121588e-09,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,y,irno,2,16,corrected_lmax16,40962,24576,0.01751516994000965,0.02261253920494578,0.0005433009090305932,0.0005471745769286566,0.0018085896747945807,-5.551115123125783e-17,-2.5165367567581143e-09,-2.220446049250313e-16,2.516536701246963e-09,2.5165365347135094e-09,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,y,irno,3,24,corrected_lmax24,40962,24576,0.01751516994000965,0.02261253920494578,0.0005992011057315819,0.0006015115802922988,0.0017583506209260524,-5.551115123125783e-17,-2.2948929423449727e-09,-2.220446049250313e-16,2.2948928868338214e-09,2.2948927203003677e-09,0.02261253920494578,0.01751516994000965
ICOD-r64_to_CS-r64,z,tempest,-1,-1,tempest,40962,24576,0.01751516994000965,0.02261253920494578,0.0008007293491037465,0.0007946700469348311,0.0011560277172721345,7.017806344933319e-07,7.017806341047539e-07,1.1102230246251565e-16,3.885780586188048e-16,7.017806339937316e-07,0.02261253920494578,0.01751516994000965
