pair,function,method,step,lmax,step_label,n_src,n_tgt,h_src,h_tgt,area_rel_l2,rel_l2,linf,source_integral,target_pred_integral,target_truth_integral,conservation_abs_error_vs_source,target_integral_abs_error_vs_truth,h_max,h_min
CS-r128_to_RLL-r360-720,smooth2,irno,0,0,base,98304,259200,0.011306269602471148,0.006962856318418347,0.0003044353552612558,0.0003478234327592042,0.0018653136390380798,13.231172030152997,13.231171998969339,13.231171633251392,3.1183658322220253e-08,3.6571794659323587e-07,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth2,irno,1,8,corrected_lmax8,98304,259200,0.011306269602471148,0.006962856318418347,0.00033001553769644755,0.0003932719146921815,0.00224485561516774,13.231172030152997,13.231171993602338,13.231171633251392,3.655065938801272e-08,3.603509455274434e-07,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth2,irno,2,16,corrected_lmax16,98304,259200,0.011306269602471148,0.006962856318418347,0.0003667820600291023,0.00045833703683475705,0.002700798556269257,13.231172030152997,13.231171998238882,13.231171633251392,3.191411579450687e-08,3.6498748912094925e-07,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,smooth2,irno,3,24,corrected_lmax24,98304,259200,0.011306269602471148,0.006962856318418347,0.0004046817220870824,0.0005190208626469552,0.0031762112068229875,13.231172030152997,13.231171993746525,13.231171633251392,3.64064725033586e-08,3.604951324120975e-07,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,x,tempest,-1,-1,tempest,98304,259200,0.011306269602471148,0.006962856318418347,0.0016544930695486864,0.0025267722400255164,0.006116730696684921,-8.881784197001252e-16,-5.54067967721561e-16,-1.7794468155918342e-16,3.3411045197856426e-16,3.7612328616237756e-16,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,x,irno,0,0,base,98304,259200,0.011306269602471148,0.006962856318418347,0.0007614997557845708,0.0010657561784569395,0.0025964323382614285,-8.881784197001252e-16,-8.965463057012107e-10,-1.7794468155918342e-16,8.96545417522791e-10,8.965461277565291e-10,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,x,irno,1,8,corrected_lmax8,98304,259200,0.011306269602471148,0.006962856318418347,0.0008903837344708331,0.0012981345094309333,0.0032233859689797806,-8.881784197001252e-16,2.8053251629783955e-10,-1.7794468155918342e-16,2.8053340447625925e-10,2.805326942425211e-10,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,x,irno,2,16,corrected_lmax16,98304,259200,0.011306269602471148,0.006962856318418347,0.0010451131855785383,0.0015909234238647774,0.003935075211458916,-8.881784197001252e-16,1.6376683207772712e-09,-1.7794468155918342e-16,1.6376692089556909e-09,1.6376684987219527e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,x,irno,3,24,corrected_lmax24,98304,259200,0.011306269602471148,0.006962856318418347,0.0011864842423481867,0.0018441823033380775,0.004681540465710815,-8.881784197001252e-16,3.106888805498283e-09,-1.7794468155918342e-16,3.1068896936767027e-09,3.1068889834429646e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,y,tempest,-1,-1,tempest,98304,259200,0.011306269602471148,0.006962856318418347,0.0016544930695486806,0.0025267722400255125,0.006116730696684941,2.220446049250313e-16,1.4203048459560108e-17,5.161886543203487e-16,2.078415564654712e-16,5.019856058607886e-16,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,y,irno,0,0,base,98304,259200,0.011306269602471148,0.006962856318418347,0.0007570209563984659,0.001055105165714833,0.0025701385181396974,2.220446049250313e-16,-3.0236345961720534e-09,5.161886543203487e-16,3.0236348182166584e-09,3.0236351123607078e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,y,irno,1,8,corrected_lmax8,98304,259200,0.011306269602471148,0.006962856318418347,0.0008877882351043523,0.0012855057159863812,0.0031618997206654953,2.220446049250313e-16,2.308210852921405e-09,5.161886543203487e-16,2.3082106308768002e-09,2.308210336732751e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,y,irno,2,16,corrected_lmax16,98304,259200,0.011306269602471148,0.006962856318418347,0.0010413238138654182,0.0015704517889848744,0.0038277604182410108,2.220446049250313e-16,9.87211487687642e-10,5.161886543203487e-16,9.87211265643037e-10,9.872109714989877e-10,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,y,irno,3,24,corrected_lmax24,98304,259200,0.011306269602471148,0.006962856318418347,0.0011787638081221393,0.0018141367249916965,0.004538659994734184,2.220446049250313e-16,2.2238460653046035e-09,5.161886543203487e-16,2.2238458432599986e-09,2.2238455491159492e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,z,tempest,-1,-1,tempest,98304,259200,0.011306269602471148,0.006962856318418347,0.0011875044647598426,0.0008674387424201374,0.001772459879853693,-5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,z,irno,0,0,base,98304,259200,0.011306269602471148,0.006962856318418347,0.0007075236609590273,0.0005536181185117257,0.0015844155117511471,-5.551115123125783e-17,-4.557234145607936e-09,0.0,4.5572340900967845e-09,4.557234145607936e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,z,irno,1,8,corrected_lmax8,98304,259200,0.011306269602471148,0.006962856318418347,0.000782186789333075,0.0006111033946687217,0.0018530153067348731,-5.551115123125783e-17,-2.7803581659213705e-09,0.0,2.7803581104102193e-09,2.7803581659213705e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,z,irno,2,16,corrected_lmax16,98304,259200,0.011306269602471148,0.006962856318418347,0.0008695518602336365,0.0006796809342720727,0.002090026927013211,-5.551115123125783e-17,-2.1110229120324675e-09,0.0,2.1110228565213163e-09,2.1110229120324675e-09,0.011306269602471148,0.006962856318418347
CS-r128_to_RLL-r360-720,z,irno,3,24,corrected_lmax24,98304,259200,0.011306269602471148,0.006962856318418347,0.0009587530588945454,0.0007486718647883568,0.002289662220315347,-5.551115123125783e-17,-4.405966258502758e-09,0.0,4.405966202991607e-09,4.405966258502758e-09,0.011306269602471148,0.006962856318418347
